"","sp","lon","lat","sol","sol_Hi","sol_Lo","sol_Mo","sol_VL","tot","lab","org","occ","sec","apa","stp10","stp100","stp20","stp30","PBR1","PBR2","PHO1","PHO2","PMEH1","PMEH2","PNZ1","PNZ2","POL1","POL2","TP1","TP2","NPlim","ext_P20"
"100","Zea mays",-92.73333333,15.86666667,8,0,0,90,10,485.166290283203,59.9454154968262,197.251907348633,110.50146484375,34.7927627563477,82.674690246582,347.85595703125,269.178039550781,285.252410888672,275.10888671875,391,198,NA,NA,NA,NA,3616,4925,NA,NA,700,400,-0.28490999341011,NA
"101","Zea mays",-93.26666667,16.8,9,20,30,50,0,1323.80529785156,163.564651489258,538.213684082031,301.509887695312,94.9341430664062,225.582885742188,1086.40283203125,941.418640136719,1040.30676269531,962.985595703125,310,75,300,200,1085,114,4182,5249,554,NA,700,500,NA,NA
"102","Zea mays",-91.759457,18.658723,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1776,965,NA,NA,NA,NA,2792,2666,NA,NA,500,400,NA,NA
"103","Zea mays",-97.1,18.83,8,0,0,100,0,1323.80529785156,142.795227050781,201.581481933594,285.599090576172,69.8586807250977,623.970825195312,1122.0205078125,965.263244628906,1082.34069824219,991.186828613281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","Zea mays",-101.303874,17.678521,8,0,20,80,0,363.889343261719,26.375732421875,90.2520370483398,137.37239074707,41.3856506347656,68.5034942626953,703.707275390625,633.752624511719,661.29833984375,647.127624511719,774,52,NA,NA,1377,513,2933,2722,839,NA,600,500,NA,NA
"105","Zea mays",-98.03333333,16.33333333,8,0,20,80,0,NA,NA,NA,NA,NA,NA,599.127624511719,578.710754394531,595.594299316406,608.65087890625,507,45,700,NA,1330,274,4049,3775,535,193,500,600,NA,NA
"106","Zea mays",-97.816661,16.95513,9,40,5,55,0,545.81201171875,67.4385833740234,221.90837097168,124.314140319824,39.1418571472168,93.0090255737305,874.802917480469,774.104309082031,839.431762695312,785.974670410156,368,66,400,NA,1019,35,4374,5749,NA,NA,700,500,-0.250609993934631,NA
"107","Zea mays",-96.46666667,15.75,11,0,70,30,0,NA,NA,NA,NA,NA,NA,792.751159667969,738.268798828125,745.266784667969,755.6767578125,2017,396,NA,NA,NA,NA,2653,3053,NA,NA,600,400,NA,NA
"108","Zea mays",-90.740704,18.572773,8,0,20,80,0,1323.80529785156,163.564651489258,538.213684082031,301.509887695312,94.9341430664062,225.582885742188,1054.193359375,930.898315429688,1016.88580322266,953.288940429688,596,NA,NA,NA,NA,NA,4240,5650,NA,NA,NA,NA,-0.424970000982285,NA
"109","Zea mays",-103.666667,18.75,8,0,0,80,20,NA,NA,NA,NA,NA,NA,617.305969238281,508.133361816406,544.543334960938,531.848388671875,870,161,NA,NA,1247,530,3717,4273,848,NA,700,600,NA,NA
"110","Zea mays",-102.833333,19.183333,8,0,0,80,20,867.736206054688,47.0807609558105,105.651748657227,409.719512939453,53.2311134338379,252.05305480957,577.301208496094,538.643615722656,547.67041015625,547.279846191406,1224,166,1000,NA,730,66,3483,4346,523,171,600,500,-0.294420003890991,NA
"111","Zea mays",-102.363626,18.808584,8,0,0,80,20,NA,NA,NA,NA,NA,NA,492.879669189453,405.933807373047,419.145416259766,422.131988525391,1048,134,NA,NA,NA,NA,4747,5943,NA,NA,800,700,-0.245189994573593,NA
"112","Zea mays",-102.373599,19.08164,9,0,0,60,40,NA,NA,NA,NA,NA,NA,906.270263671875,967.53515625,1037.73461914062,989.346557617188,486,76,NA,NA,NA,NA,5874,7255,NA,NA,1000,800,NA,NA
"113","Zea mays",-102.373599,19.08164,9,0,0,60,40,NA,NA,NA,NA,NA,NA,906.270263671875,967.53515625,1037.73461914062,989.346557617188,486,76,NA,NA,NA,NA,5874,7255,NA,NA,1000,800,NA,NA
"114","Zea mays",-102.373599,19.08164,9,0,0,60,40,NA,NA,NA,NA,NA,NA,906.270263671875,967.53515625,1037.73461914062,989.346557617188,486,76,NA,NA,NA,NA,5874,7255,NA,NA,1000,800,NA,NA
"115","Zea mays",-99.365802,16.801211,8,0,20,80,0,NA,NA,NA,NA,NA,NA,607.662841796875,570.456298828125,595.477844238281,598.520202636719,774,52,NA,NA,1377,513,2933,2722,839,NA,600,500,NA,NA
"116","Zea mays",-100.69796,18.300591,8,0,20,80,0,940.009643554688,116.144233703613,382.175598144531,214.096572875977,67.4109725952148,160.182220458984,1078.34790039062,941.023193359375,1036.72619628906,958.491882324219,1324,322,NA,NA,1633,303,3386,3851,599,NA,600,400,-0.270680010318756,NA
"117","Zea mays",-100.249473,18.298628,8,0,0,100,0,1323.80529785156,163.564651489258,538.213684082031,301.509887695312,94.9341430664062,225.582885742188,547.634155273438,465.921264648438,487.514617919922,484.556243896484,707,NA,NA,NA,NA,NA,3518,4802,NA,NA,NA,NA,-0.28286001086235,NA
"118","Zea mays",-98.06005,16.409733,8,0,20,80,0,NA,NA,NA,NA,NA,NA,599.127624511719,578.710754394531,595.594299316406,608.65087890625,507,45,700,NA,1330,274,4049,3775,535,193,500,600,NA,NA
"119","Zea mays",-93.101655,16.635756,9,20,30,50,0,1323.80529785156,163.564651489258,538.213684082031,301.509887695312,94.9341430664062,225.582885742188,1086.40283203125,941.418640136719,1040.30676269531,962.985595703125,310,75,300,200,1085,114,4182,5249,554,NA,700,500,NA,NA
"120","Zea mays",-98.281497,16.735414,8,0,20,80,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,428.175842285156,382.850341796875,416.423858642578,412.001007080078,507,45,700,NA,1330,274,4049,3775,535,193,500,600,NA,NA
"121","Zea mays",-99.205617,24.041477,8,0,10,90,0,272.378723144531,14.3043403625488,51.0248336791992,119.972106933594,11.9521713256836,75.1252517700195,572.952575683594,521.837768554688,553.519409179688,536.18798828125,1031,111,NA,NA,1743,512,3075,3080,863,NA,600,400,NA,NA
"122","Zea mays",-97.097646,20.480001,9,0,30,70,0,867.736206054688,47.0807609558105,105.651748657227,409.719512939453,53.2311134338379,252.05305480957,812.567199707031,800.321472167969,795.036071777344,816.016723632812,797,65,NA,NA,1293,538,2822,2659,906,NA,600,400,NA,NA
"123","Zea mays",-93.26666667,16.25,8,0,0,90,10,485.166290283203,59.9454154968262,197.251907348633,110.50146484375,34.7927627563477,82.674690246582,546.234375,494.975006103516,517.322631835938,513.314208984375,391,198,NA,NA,NA,NA,3616,4925,NA,NA,700,400,NA,NA
"124","Zea mays",-105.22623,22.024349,8,0,20,80,0,297.140411376953,21.5375823974609,73.6969299316406,112.17391204834,33.7941970825195,55.9377670288086,500.040466308594,507.340301513672,503.923828125,522.649841308594,1450,200,800,NA,732,83,2220,2454,504,188,500,300,NA,NA
"125","Zea mays",-104.344955,19.772796,8,0,0,80,20,867.736206054688,62.8959922790527,215.216430664062,327.580352783203,98.6888732910156,163.354507446289,661.851257324219,554.519409179688,614.231506347656,577.75537109375,1224,166,1000,NA,730,66,3483,4346,523,171,600,500,NA,NA
"126","Zea mays",-96.91666667,18.9,8,0,0,100,0,189.75,13.1082925796509,49.7512664794922,95.3201599121094,25.3454780578613,6.22480916976929,1084.75549316406,958.054809570312,1036.70935058594,969.062744140625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","Zea mays",-92.81666667,16.5666667,8,0,0,100,0,297.140411376953,21.5375823974609,73.6969299316406,112.17391204834,33.7941970825195,55.9377670288086,743.417907714844,549.074279785156,659.495361328125,583.000244140625,959,145,NA,NA,1684,283,3168,3508,653,NA,600,400,NA,NA
"128","Zea mays",-93,16.71666667,8,0,0,100,0,297.140411376953,21.5375823974609,73.6969299316406,112.17391204834,33.7941970825195,55.9377670288086,743.417907714844,549.074279785156,659.495361328125,583.000244140625,959,145,NA,NA,1684,283,3168,3508,653,NA,600,400,NA,NA
"129","Zea mays",-92.659404,15.332888,8,0,0,80,20,297.140411376953,16.1219482421875,36.1785087585449,140.300979614258,18.2280216217041,86.3109664916992,526.993774414062,487.489501953125,521.321533203125,517.682983398438,898,205,NA,NA,1215,520,3763,4006,767,NA,700,600,NA,NA
"130","Zea mays",-88.51666667,20.85,8,0,0,100,0,1323.80529785156,163.564651489258,538.213684082031,301.509887695312,94.9341430664062,225.582885742188,1015.65118408203,879.955505371094,944.270141601562,895.409423828125,568,90,200,NA,294,18,4520,5590,523,178,700,500,-0.385729998350143,NA
"131","Zea mays",-88.28333333,21.01666667,8,0,0,100,0,1323.80529785156,163.564651489258,538.213684082031,301.509887695312,94.9341430664062,225.582885742188,1176.30895996094,1024.29125976562,1134.13745117188,1046.00402832031,568,90,200,NA,294,18,4520,5590,523,178,700,500,-0.390940010547638,NA
"132","Zea mays",-88.003548,15.281744,11,20,50,30,0,272.378723144531,19.7427825927734,67.5555267333984,102.82608795166,30.9780158996582,51.2762870788574,571.321716308594,523.695678710938,541.347351074219,550.054992675781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","Zea mays",-87.891039,15.590506,9,20,25,50,5,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,534.917602539062,492.02294921875,514.289733886719,521.544738769531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","Zea mays",-88.19682,15.361949,11,20,50,30,0,272.378723144531,19.7427825927734,67.5555267333984,102.82608795166,30.9780158996582,51.2762870788574,571.321716308594,523.695678710938,541.347351074219,550.054992675781,762,88,800,NA,1457,174,3333,3671,531,186,500,400,NA,NA
"135","Zea mays",-96.85,20.2,9,0,30,70,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,797,65,NA,NA,1293,538,2822,2659,906,NA,600,400,NA,NA
"136","Zea mays",-92.0992225,15.984309,8,0,0,100,0,1323.80529785156,163.564651489258,538.213684082031,301.509887695312,94.9341430664062,225.582885742188,898.696838378906,797.62451171875,854.810180664062,816.603576660156,959,145,NA,NA,1684,283,3168,3508,653,NA,600,400,NA,NA
"137","Zea mays",-87.02708,14.638033,9,10,30,60,0,209.715667724609,25.9117183685303,85.2631759643555,47.7648391723633,15.0393543243408,35.7365684509277,361.458923339844,322.820465087891,340.993621826172,339.905334472656,510,135,100,0,1265,154,3191,3652,475,43,600,300,-0.291399985551834,NA
"138","Zea mays",-89.870508,14.348233,9,0,0,60,40,867.736206054688,62.8959922790527,215.216430664062,327.580352783203,98.6888732910156,163.354507446289,439.232727050781,379.382690429688,387.735046386719,385.246063232422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.307309985160828,NA
"139","Zea mays",-89.880527,14.902827,8,0,0,100,0,394.197570800781,48.7056503295898,160.267181396484,89.7824401855469,28.2691192626953,67.1731872558594,447.408325195312,380.653472900391,387.107971191406,392.101318359375,516,79,200,NA,447,107,4411,5431,590,178,700,500,-0.259829998016357,NA
"140","Zea mays",-89.55933,14.9483,8,0,0,100,0,394.197570800781,48.7056503295898,160.267181396484,89.7824401855469,28.2691192626953,67.1731872558594,447.408325195312,380.653472900391,387.107971191406,392.101318359375,516,79,200,NA,447,107,4411,5431,590,178,700,500,-0.257299989461899,NA
"141","Zea mays",-89.367104,15.115625,9,20,25,50,5,363.889343261719,26.375732421875,90.2520370483398,137.37239074707,41.3856506347656,68.5034942626953,441.072906494141,367.638732910156,396.042327880859,388.046844482422,516,79,200,NA,447,107,4411,5431,590,178,700,500,NA,NA
"142","Zea mays",-89.428169,14.762413,9,0,50,50,0,940.009643554688,116.144233703613,382.175598144531,214.096572875977,67.4109725952148,160.182220458984,428.120758056641,330.352630615234,364.140625,341.559967041016,702,NA,NA,NA,NA,NA,4212,5162,NA,NA,NA,NA,-0.226119995117188,NA
"143","Zea mays",-90.637606,14.713922,2,10,0,20,70,867.736206054688,62.8959922790527,215.216430664062,327.580352783203,98.6888732910156,163.354507446289,1044.8349609375,1043.13696289062,1166.46936035156,1082.10424804688,510,94,NA,NA,NA,NA,6326,8000,NA,NA,1000,900,-0.129490002989769,NA
"144","Zea mays",-98.8167,21.5667,9,0,50,50,0,272.378723144531,14.7784519195557,33.163631439209,128.60920715332,16.709020614624,79.1183776855469,647.483581542969,599.573364257812,640.637817382812,621.727600097656,580,NA,NA,NA,NA,NA,3820,4326,NA,NA,NA,NA,NA,NA
"145","Zea mays",-89.510475,14.908968,8,0,0,100,0,394.197570800781,48.7056503295898,160.267181396484,89.7824401855469,28.2691192626953,67.1731872558594,447.408325195312,380.653472900391,387.107971191406,392.101318359375,516,79,200,NA,447,107,4411,5431,590,178,700,500,NA,NA
"146","Zea mays",-89.963493,14.94666,9,0,40,60,0,394.197570800781,48.7056503295898,160.267181396484,89.7824401855469,28.2691192626953,67.1731872558594,447.408325195312,380.653472900391,387.107971191406,392.101318359375,624,120,300,NA,565,66,4018,4874,509,139,700,500,NA,NA
"147","Zea mays",-89.800183,14.940676,9,20,25,50,5,394.197570800781,48.7056503295898,160.267181396484,89.7824401855469,28.2691192626953,67.1731872558594,447.408325195312,380.653472900391,387.107971191406,392.101318359375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","Zea mays",-66.36666667,18.08333333,9,20,30,50,0,447.863861083984,23.5201835632324,83.898551940918,197.266418457031,19.6525821685791,123.526107788086,520.5009765625,481.617065429688,500.460174560547,509.867126464844,657,150,100,71,1296,118,1306,2109,627,53,400,300,NA,NA
"149","Zea mays",-89.8,15.1,9,0,40,60,0,272.378723144531,19.7427825927734,67.5555267333984,102.82608795166,30.9780158996582,51.2762870788574,522.0390625,472.882965087891,510.761779785156,505.763153076172,624,120,300,NA,565,66,4018,4874,509,139,700,500,-0.261649996042252,NA
"150","Zea mays",-89.41666667,14.95,8,0,0,100,0,940.009643554688,116.144233703613,382.175598144531,214.096572875977,67.4109725952148,160.182220458984,428.120758056641,330.352630615234,364.140625,341.559967041016,516,79,200,NA,447,107,4411,5431,590,178,700,500,-0.246669992804527,NA
"151","Zea mays",-98.746052,21.26317,9,0,33,67,0,297.140411376953,21.5375823974609,73.6969299316406,112.17391204834,33.7941970825195,55.9377670288086,1044.40673828125,916.488098144531,999.054321289062,938.547241210938,580,NA,NA,NA,NA,NA,3820,4326,NA,NA,NA,NA,NA,NA
"152","Zea mays",-76.43333333,20.38333333,9,0,40,60,0,576.718078613281,71.2572250366211,234.473724365234,131.353302001953,41.358226776123,98.2755737304688,413.108642578125,373.061889648438,385.280792236328,378.104431152344,784,104,700,NA,1121,199,3591,3755,523,165,500,500,NA,NA
"153","Zea mays",-99.015491,21.951043,9,0,40,60,0,272.378723144531,19.7427825927734,67.5555267333984,102.82608795166,30.9780158996582,51.2762870788574,1074.71496582031,946.650939941406,1028.55847167969,965.8291015625,1830,109,NA,NA,1616,436,3690,3833,704,NA,600,400,NA,NA
"154","Zea mays",-61.475936,16.389094,9,20,5,70,5,NA,NA,NA,NA,NA,NA,490.788238525391,440.536041259766,468.777374267578,457.440979003906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.42315998673439,NA
"155","Zea mays",-89.484052,20.734106,8,0,0,100,0,1323.80529785156,163.564651489258,538.213684082031,301.509887695312,94.9341430664062,225.582885742188,993.535522460938,877.446105957031,935.181823730469,893.717163085938,568,90,200,NA,294,18,4520,5590,523,178,700,500,-0.32778000831604,NA
"156","Zea mays",-72.699224,19.544,8,0,0,100,0,272.378723144531,19.7427825927734,67.5555267333984,102.82608795166,30.9780158996582,51.2762870788574,450.764862060547,387.492492675781,411.176422119141,402.895172119141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","Zea mays",-66.158868,18.061361,9,20,30,50,0,447.863861083984,23.5201835632324,83.898551940918,197.266418457031,19.6525821685791,123.526107788086,520.5009765625,481.617065429688,500.460174560547,509.867126464844,171,27,1900,1000,3222,247,2273,2308,923,154,500,300,-0.444189995527267,NA
"158","Zea mays",-66.399305,18.059362,9,20,30,50,0,447.863861083984,23.5201835632324,83.898551940918,197.266418457031,19.6525821685791,123.526107788086,520.5009765625,481.617065429688,500.460174560547,509.867126464844,657,150,100,71,1296,118,1306,2109,627,53,400,300,NA,NA
"159","Zea mays",-65.741368,18.190513,9,20,30,50,0,272.378723144531,19.7427825927734,67.5555267333984,102.82608795166,30.9780158996582,51.2762870788574,469.232879638672,411.828125,427.710815429688,426.353790283203,1380,395,600,500,1750,449,3651,2782,510,111,700,500,NA,NA
"160","Zea mays",-61.148187,13.232037,8,0,0,100,0,NA,NA,NA,NA,NA,NA,452.691680908203,427.861267089844,437.016754150391,447.865020751953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.464390009641647,NA
"161","Zea mays",-60.624146,11.217382,11,20,60,0,20,NA,NA,NA,NA,NA,NA,399.515289306641,347.503845214844,365.888702392578,361.042724609375,1073,145,1000,NA,1157,70,3406,4381,523,171,600,400,-0.492630004882812,NA
"162","Zea mays",-61.781557,17.048578,9,20,5,70,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.444370001554489,NA
"163","Zea mays",-89.483888,20.734108,8,0,0,100,0,1323.80529785156,163.564651489258,538.213684082031,301.509887695312,94.9341430664062,225.582885742188,993.535522460938,877.446105957031,935.181823730469,893.717163085938,568,90,200,NA,294,18,4520,5590,523,178,700,500,-0.32778000831604,NA
"164","Zea mays",-59.55,13.15,8,0,20,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,913,NA,NA,NA,NA,NA,3547,4875,NA,NA,NA,NA,-0.525489985942841,NA
"165","Zea mays",-105.177805,21.847885,8,0,0,80,20,867.736206054688,62.8959922790527,215.216430664062,327.580352783203,98.6888732910156,163.354507446289,520.433044433594,518.68798828125,516.074096679688,536.943420410156,1111,154,NA,NA,NA,NA,3932,4923,NA,NA,700,500,-0.258810013532639,NA
"166","Zea mays",-92.0992225,15.984309,8,0,0,100,0,1323.80529785156,163.564651489258,538.213684082031,301.509887695312,94.9341430664062,225.582885742188,898.696838378906,797.62451171875,854.810180664062,816.603576660156,959,145,NA,NA,1684,283,3168,3508,653,NA,600,400,NA,NA
"167","Zea mays",-89.579005,14.71581,9,0,50,50,0,394.197570800781,48.7056503295898,160.267181396484,89.7824401855469,28.2691192626953,67.1731872558594,447.408325195312,380.653472900391,387.107971191406,392.101318359375,702,NA,NA,NA,NA,NA,4212,5162,NA,NA,NA,NA,-0.257160007953644,NA
"168","Zea mays",-89.718358,14.657373,9,0,50,50,0,394.197570800781,48.7056503295898,160.267181396484,89.7824401855469,28.2691192626953,67.1731872558594,447.408325195312,380.653472900391,387.107971191406,392.101318359375,702,NA,NA,NA,NA,NA,4212,5162,NA,NA,NA,NA,-0.215719997882843,NA
"169","Zea mays",-89.533421,14.620613,9,0,50,50,0,394.197570800781,48.7056503295898,160.267181396484,89.7824401855469,28.2691192626953,67.1731872558594,447.408325195312,380.653472900391,387.107971191406,392.101318359375,702,NA,NA,NA,NA,NA,4212,5162,NA,NA,NA,NA,-0.248249992728233,NA
"170","Zea mays",-90.805464,14.786779,9,0,0,60,40,867.736206054688,62.8959922790527,215.216430664062,327.580352783203,98.6888732910156,163.354507446289,1044.8349609375,1043.13696289062,1166.46936035156,1082.10424804688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.212540000677109,NA
"171","Zea mays",-91.15,14.383333,9,0,30,70,0,297.140411376953,21.5375823974609,73.6969299316406,112.17391204834,33.7941970825195,55.9377670288086,582.358764648438,587.60107421875,586.384643554688,616.249572753906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","Zea mays",-98.416667,21.15,9,0,33,67,0,297.140411376953,21.5375823974609,73.6969299316406,112.17391204834,33.7941970825195,55.9377670288086,1027.11694335938,916.958435058594,996.409790039062,942.549194335938,580,NA,NA,NA,NA,NA,3820,4326,NA,NA,NA,NA,NA,NA
"173","Zea mays",-92.21666667,15.7,8,0,0,100,0,1323.80529785156,163.564651489258,538.213684082031,301.509887695312,94.9341430664062,225.582885742188,898.696838378906,797.62451171875,854.810180664062,816.603576660156,707,NA,NA,NA,NA,NA,3518,4802,NA,NA,NA,NA,-0.297769993543625,NA
"174","Zea mays",-93.1,16.61666667,9,20,30,50,0,1323.80529785156,163.564651489258,538.213684082031,301.509887695312,94.9341430664062,225.582885742188,1086.40283203125,941.418640136719,1040.30676269531,962.985595703125,959,145,NA,NA,1684,283,3168,3508,653,NA,600,400,NA,NA
"175","Zea mays",-105.4666667,22.4,11,0,60,40,0,297.140411376953,21.5375823974609,73.6969299316406,112.17391204834,33.7941970825195,55.9377670288086,500.040466308594,507.340301513672,503.923828125,522.649841308594,1203,271,200,NA,744,166,3415,2990,414,271,600,400,NA,NA
